rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
1,baseline,,2026-09-15T16:00:18+10:00,9.9.9.9,9.9.9.9,2,1400,1408,55,10.91541606001556,reply
1,baseline,,2026-09-15T16:00:19+10:00,9.9.9.9,9.9.9.9,3,1400,0,,,timeout
1,baseline,,2026-09-15T16:00:21+10:00,9.9.9.9,9.9.9.9,4,1400,1408,55,19.749547936953604,reply
1,baseline,,2026-09-15T16:00:22+10:00,9.9.9.9,9.9.9.9,5,1400,1408,55,8.011739002540708,reply
1,baseline,,2026-09-15T16:00:23+10:00,9.9.9.9,9.9.9.9,6,1400,1408,55,8.288047974929214,reply
1,baseline,,2026-09-15T16:00:24+10:00,9.9.9.9,9.9.9.9,7,1400,1408,55,10.266048018820584,reply
1,baseline,,2026-09-15T16:00:25+10:00,9.9.9.9,9.9.9.9,8,1400,1408,55,8.021197048947215,reply
1,baseline,,2026-09-15T16:00:26+10:00,9.9.9.9,9.9.9.9,9,1400,1408,55,10.958396946080029,reply
1,baseline,,2026-09-15T16:00:27+10:00,9.9.9.9,9.9.9.9,10,1400,1408,55,12.417383957654238,reply
1,baseline,,2026-09-15T16:00:28+10:00,9.9.9.9,9.9.9.9,1,3000,3008,55,26.819319929927588,reply
1,baseline,,2026-09-15T16:00:29+10:00,9.9.9.9,9.9.9.9,2,3000,3008,55,12.95087393373251,reply
1,baseline,,2026-09-15T16:00:30+10:00,9.9.9.9,9.9.9.9,3,3000,3008,55,10.836508008651435,reply
1,baseline,,2026-09-15T16:00:31+10:00,9.9.9.9,9.9.9.9,4,3000,3008,55,17.18687091488391,reply
1,baseline,,2026-09-15T16:00:32+10:00,9.9.9.9,9.9.9.9,5,3000,3008,55,20.19866101909429,reply
1,baseline,,2026-09-15T16:00:33+10:00,9.9.9.9,9.9.9.9,6,3000,3008,55,13.97682901006192,reply
1,baseline,,2026-09-15T16:00:34+10:00,9.9.9.9,9.9.9.9,7,3000,3008,55,11.67549192905426,reply
1,baseline,,2026-09-15T16:00:35+10:00,9.9.9.9,9.9.9.9,8,3000,3008,55,11.87122892588377,reply
1,baseline,,2026-09-15T16:00:36+10:00,9.9.9.9,9.9.9.9,9,3000,3008,55,18.91679596155882,reply
1,baseline,,2026-09-15T16:00:37+10:00,9.9.9.9,9.9.9.9,10,3000,3008,55,22.322605014778674,reply
